EmployeeID,Name,Department,Gender,JobRole,Education,Age,Salary,Bonus,Attrition,TotalCompensation
2017,Emp_1017,Finance,Male,Analyst,Bachelors,37,59770.0,10913,No,70683.0
2018,Emp_1018,Sales,Male,Executive,Bachelors,32,45457.0,19102,No,64559.0
2019,Emp_1019,Unknown,Female,Analyst,High School,35,91667.0,20389,No,112056.0
2020,Emp_1020,It,Male,Engineer,Phd,24,110751.0,15567,No,126318.0
2021,Emp_1021,Sales,Female,Manager,Phd,59,82894.0,10611,Yes,93505.0
2022,Emp_1022,Operations,Female,Analyst,High School,39,81305.0,14432,No,95737.0
2023,Emp_1023,Operations,Female,Manager,High School,41,32612.0,5319,Yes,37931.0
2024,Emp_1024,Hr,Female,Manager,Masters,46,98627.0,29469,No,128096.0
2025,Emp_1025,Operations,Female,Executive,Masters,59,57089.0,17686,No,74775.0
2026,Emp_1026,Operations,Male,Executive,Masters,34,115295.0,25584,No,140879.0
2027,Emp_1027,It,Female,Engineer,Bachelors,25,72137.0,9791,No,81928.0
2028,Emp_1028,Operations,Male,Consultant,Masters,35,20559.0,5329,No,25888.0
2029,Emp_1029,Hr,Male,Manager,Phd,54,86249.0,13851,No,100100.0
2030,Emp_1030,Finance,Female,Consultant,Bachelors,49,57361.0,16310,,73671.0
2031,Emp_1031,It,Female,Engineer,Masters,58,100720.0,28126,No,128846.0
2032,Emp_1032,Finance,Male,Manager,Bachelors,29,35261.0,26300,No,61561.0
2033,Emp_1033,It,Male,Manager,Phd,55,40372.0,15164,Yes,55536.0
2034,Emp_1034,Marketing,Male,Consultant,Masters,26,75355.0,23177,No,98532.0
2035,Emp_1035,Sales,Female,Analyst,Phd,26,117676.0,27841,No,145517.0
2036,Emp_1036,Marketing,Male,Executive,Phd,52,118560.0,29509,Yes,148069.0
2037,Emp_1037,Operations,Female,Analyst,Phd,30,77920.0,10703,No,88623.0
2039,Emp_1039,Operations,Female,Executive,High School,54,20037.0,27554,No,47591.0
2040,Emp_1040,Marketing,Male,Analyst,Masters,24,63032.0,28028,No,91060.0
2041,Emp_1041,It,Female,Executive,Phd,51,98233.0,28804,No,127037.0
2042,Emp_1042,Sales,Female,Manager,Masters,33,61420.0,17672,No,79092.0
2043,Emp_1043,Hr,Female,Analyst,Phd,50,117243.0,9155,No,126398.0
2044,Emp_1044,Sales,Female,Executive,High School,24,111552.0,29795,Yes,141347.0
2045,Emp_1045,Hr,Female,Executive,Bachelors,47,54600.0,7611,No,62211.0
2046,Emp_1046,Sales,Male,Executive,High School,51,68285.0,27075,No,95360.0
2047,Emp_1047,Hr,Female,Analyst,High School,30,82008.0,23977,No,105985.0
2048,Emp_1048,Finance,Female,Engineer,Bachelors,47,109520.0,21479,No,130999.0
2049,Emp_1049,Operations,Male,Analyst,Masters,23,25167.0,14180,No,39347.0
2050,Emp_1050,Operations,Female,Consultant,Bachelors,24,20432.0,14304,Yes,34736.0
2051,Emp_1051,Marketing,Male,Analyst,Masters,25,89687.0,27425,No,117112.0
2052,Emp_1052,Operations,Female,Executive,Masters,46,91947.0,26447,Yes,118394.0
2053,Emp_1053,It,Male,Manager,Phd,34,116324.0,19610,Yes,135934.0
2054,Emp_1054,Sales,Male,Analyst,Phd,56,70903.0,13437,Yes,84340.0
2055,Emp_1055,Marketing,Female,Analyst,Bachelors,44,112159.0,15350,No,127509.0
2056,Emp_1056,It,Female,Executive,High School,30,74149.0,17521,No,91670.0
2057,Emp_1057,It,Female,Manager,Bachelors,23,107640.0,24733,No,132373.0
2058,Emp_1058,Hr,Male,Manager,Masters,52,76768.0,29028,No,105796.0
2059,Emp_1059,Operations,Male,Consultant,Phd,23,80184.0,11560,Yes,91744.0
2060,Emp_1060,Finance,,Analyst,Bachelors,53,85792.0,10247,No,96039.0
2061,Emp_1061,Finance,Female,Manager,Bachelors,39,53439.0,26740,No,80179.0
2062,Emp_1062,Marketing,Male,Manager,Phd,34,53257.0,9077,No,62334.0
2063,Emp_1063,Finance,Male,Engineer,Phd,26,64674.0,26282,No,90956.0
2064,Emp_1064,Sales,Female,Engineer,Phd,31,71248.0,15858,Yes,87106.0
2065,Emp_1065,Finance,Male,Manager,Masters,46,103602.0,16391,No,119993.0
2066,Emp_1066,Marketing,Male,Consultant,Phd,55,65371.0,15946,No,81317.0
2067,Emp_1067,Finance,Female,Manager,High School,58,118282.0,20186,,138468.0
2068,Emp_1068,Sales,Male,Executive,Bachelors,51,87996.0,6417,No,94413.0
2069,Emp_1069,Hr,Female,Analyst,Phd,28,57297.0,21494,No,78791.0
2070,Emp_1070,Unknown,Female,Consultant,Phd,27,74273.0,29665,No,103938.0
2071,Emp_1071,Hr,Female,Executive,Masters,24,81256.0,13954,No,95210.0
2072,Emp_1072,Hr,Female,Consultant,Masters,34,54743.0,18591,Yes,73334.0
2073,Emp_1073,Unknown,Female,Executive,Bachelors,24,88752.0,12391,No,101143.0
2074,Emp_1074,It,Male,Analyst,High School,47,99803.0,16364,No,116167.0
2075,Emp_1075,Operations,Male,Analyst,Bachelors,45,95117.0,15371,No,110488.0
2076,Emp_1076,It,Female,Engineer,Phd,27,90051.0,26516,No,116567.0
2078,Emp_1078,Hr,Male,Engineer,High School,57,95312.0,29673,No,124985.0
2079,Emp_1079,Marketing,Female,Executive,High School,23,107483.0,10239,No,117722.0
2080,Emp_1080,Operations,Female,Engineer,High School,32,22963.0,21676,Yes,44639.0
2081,Emp_1081,Sales,Female,Analyst,Bachelors,55,92322.0,23118,Yes,115440.0
2082,Emp_1082,Sales,Male,Consultant,Masters,47,33866.0,10120,No,43986.0
2083,Emp_1083,Finance,Male,Engineer,Masters,39,52305.0,11393,No,63698.0
2084,Emp_1084,Operations,Female,Executive,Phd,42,82403.0,7196,No,89599.0
2085,Emp_1085,Marketing,Female,Executive,Masters,57,102896.0,8466,No,111362.0
2086,Emp_1086,It,Male,Analyst,Masters,43,52813.0,6906,No,59719.0
2087,Emp_1087,Hr,Male,Executive,Masters,51,86729.0,23105,No,109834.0
2088,Emp_1088,Finance,Female,Manager,Masters,51,80686.0,16883,No,97569.0
2089,Emp_1089,Sales,Female,Consultant,Phd,29,24512.0,20437,No,44949.0
2090,Emp_1090,It,Male,Engineer,Bachelors,55,42666.0,19497,No,62163.0
2091,Emp_1091,It,Male,Consultant,High School,30,36630.0,6816,No,43446.0
2092,Emp_1092,Hr,Male,Analyst,Masters,41,94519.0,29828,No,124347.0
2093,Emp_1093,Operations,Female,Engineer,Bachelors,46,20636.0,25611,No,46247.0
2094,Emp_1094,Sales,Male,Engineer,Masters,40,23775.0,15713,Yes,39488.0
2095,Emp_1095,Marketing,Female,Manager,Masters,26,87957.0,27159,No,115116.0
2096,Emp_1096,It,Male,Analyst,High School,32,84591.0,8849,,93440.0
2097,Emp_1097,Hr,Male,Executive,High School,36,98561.0,26612,No,125173.0
2098,Emp_1098,Marketing,Male,Manager,High School,29,94816.0,11849,No,106665.0
2099,Emp_1099,Operations,Male,Manager,Masters,40,31351.0,6058,No,37409.0
2100,Emp_1100,Sales,Female,Consultant,Masters,44,75184.0,16730,No,91914.0
2101,Emp_1101,Operations,Female,Consultant,Masters,48,115707.0,23706,No,139413.0
2102,Emp_1102,It,Male,Consultant,High School,53,89180.0,29762,No,118942.0
2103,Emp_1103,Marketing,Female,Manager,Phd,47,101678.0,22332,No,124010.0
2104,Emp_1104,Marketing,Male,Executive,Bachelors,48,93309.0,29563,No,122872.0
2105,Emp_1105,Marketing,Male,Engineer,Phd,40,114002.0,9359,Yes,123361.0
2106,Emp_1106,It,Male,Consultant,Masters,50,30778.0,17809,No,48587.0
2107,Emp_1107,It,Male,Executive,Masters,54,32501.0,10660,No,43161.0
2108,Emp_1108,Operations,Female,Analyst,Phd,40,22108.0,12254,Yes,34362.0
2109,Emp_1109,Finance,Male,Consultant,Masters,58,114905.0,17822,No,132727.0
2110,Emp_1110,Operations,Male,Engineer,Bachelors,40,56382.0,29785,No,86167.0
2111,Emp_1111,Sales,Female,Analyst,Masters,54,111354.0,7093,No,118447.0
2112,Emp_1112,Hr,Male,Analyst,Bachelors,37,95787.0,16730,No,112517.0
2113,Emp_1113,Marketing,Male,Engineer,Phd,44,43341.0,22947,No,66288.0
2114,Emp_1114,Finance,Male,Consultant,Phd,28,97214.0,13217,No,110431.0
2115,Emp_1115,Hr,Female,Manager,Masters,47,34367.0,21558,No,55925.0
2116,Emp_1116,Finance,Male,Engineer,Bachelors,53,115208.0,22718,Yes,137926.0
2117,Emp_1117,Operations,Female,Engineer,Masters,33,89868.0,21705,No,111573.0
2118,Emp_1118,It,Male,Engineer,High School,29,32002.0,27082,No,59084.0
2119,Emp_1119,Marketing,Male,Analyst,High School,26,105820.0,17342,Yes,123162.0
2120,Emp_1120,Operations,Female,Executive,High School,49,79949.0,17239,Yes,97188.0
2121,Emp_1121,Hr,Male,Manager,High School,26,35700.0,18854,No,54554.0
2122,Emp_1122,Hr,Male,Consultant,Masters,47,99305.0,18897,No,118202.0
2123,Emp_1123,Hr,Female,Consultant,High School,26,82543.0,16419,Yes,98962.0
2124,Emp_1124,Hr,Female,Executive,Bachelors,43,49318.0,15064,No,64382.0
2125,Emp_1125,Unknown,Female,Engineer,Phd,36,109859.0,20003,No,129862.0
2126,Emp_1126,Finance,Female,Manager,Phd,34,47610.0,26988,Yes,74598.0
2127,Emp_1127,Operations,Female,Consultant,High School,49,92499.0,28126,No,120625.0
2128,Emp_1128,Marketing,Male,Consultant,High School,54,93374.0,15259,No,108633.0
2129,Emp_1129,It,Female,Engineer,High School,44,85226.0,28820,No,114046.0
2130,Emp_1130,It,Male,Executive,Masters,54,65167.0,29908,No,95075.0
2131,Emp_1131,Operations,Male,Manager,Phd,39,97779.0,10674,Yes,108453.0
2132,Emp_1132,Operations,Male,Executive,High School,51,47939.0,10002,No,57941.0
2133,Emp_1133,It,Female,Executive,Bachelors,47,81365.0,5910,Yes,87275.0
2134,Emp_1134,It,Female,Manager,High School,37,87381.0,5949,No,93330.0
2135,Emp_1135,Finance,Male,Manager,Phd,34,66710.0,26809,No,93519.0
2136,Emp_1136,Sales,Female,Consultant,High School,54,36766.0,23898,No,60664.0
2137,Emp_1137,Marketing,Female,Consultant,Phd,47,32780.0,16523,No,49303.0
2138,Emp_1138,Hr,Female,Manager,High School,22,68458.0,29085,No,97543.0
2139,Emp_1139,Sales,Female,Analyst,Bachelors,59,76221.0,16221,No,92442.0
2140,Emp_1140,Operations,Male,Consultant,High School,23,21509.0,21484,No,42993.0
2141,Emp_1141,It,Male,Analyst,Bachelors,27,109493.0,9646,No,119139.0
2142,Emp_1142,Sales,Female,Manager,Bachelors,59,54346.0,11945,No,66291.0
2143,Emp_1143,Marketing,Male,Consultant,High School,45,102799.0,7400,No,110199.0
2144,Emp_1144,Operations,Female,Executive,Bachelors,39,66874.0,16563,No,83437.0
2145,Emp_1145,Hr,Female,Manager,Masters,48,46148.0,27185,No,73333.0
2146,Emp_1146,Unknown,Male,Engineer,High School,29,51533.0,23727,,75260.0
2147,Emp_1147,Marketing,Male,Analyst,High School,49,98467.0,5352,No,103819.0
2148,Emp_1148,Marketing,Male,Manager,Bachelors,31,21359.0,24339,No,45698.0
2149,Emp_1149,It,Female,Manager,Bachelors,38,110068.0,20489,No,130557.0
2150,Emp_1150,Hr,Male,Consultant,High School,50,80313.0,6018,No,86331.0
2151,Emp_1151,Operations,Female,Consultant,Masters,27,40344.0,22563,No,62907.0
2152,Emp_1152,Sales,Male,Consultant,Bachelors,35,89778.0,10193,No,99971.0
2153,Emp_1153,Unknown,Male,Engineer,Bachelors,43,40601.0,20701,No,61302.0
2154,Emp_1154,Finance,Female,Consultant,Phd,27,39116.0,8536,Yes,47652.0
2155,Emp_1155,Finance,Female,Manager,Masters,47,76985.0,20449,Yes,97434.0
2156,Emp_1156,Marketing,Female,Consultant,Masters,33,50782.0,16842,No,67624.0
2157,Emp_1157,It,Female,Executive,High School,56,69819.0,23886,No,93705.0
2158,Emp_1158,Finance,Female,Consultant,Masters,35,104416.0,8819,No,113235.0
2159,Emp_1159,Hr,Female,Engineer,High School,43,89035.0,28239,Yes,117274.0
2160,Emp_1160,Unknown,Female,Executive,Phd,44,117123.0,22363,No,139486.0
2161,Emp_1161,Operations,Female,Manager,Masters,28,64458.0,5976,Yes,70434.0
2162,Emp_1162,Marketing,Male,Manager,Bachelors,46,111556.0,23664,No,135220.0
2163,Emp_1163,Sales,Female,Analyst,Phd,34,28080.0,10897,No,38977.0
2164,Emp_1164,Marketing,Female,Executive,High School,42,108743.0,20957,Yes,129700.0
2165,Emp_1165,Sales,Male,Analyst,Phd,31,53957.0,20359,No,74316.0
2166,Emp_1166,Marketing,Female,Executive,High School,30,33908.0,18240,No,52148.0
2167,Emp_1167,Marketing,Male,Executive,Phd,36,116188.0,5107,No,121295.0
2168,Emp_1168,Marketing,Male,Engineer,High School,23,115880.0,20524,No,136404.0
2169,Emp_1169,Sales,Female,Analyst,Masters,46,110570.0,6626,No,117196.0
2170,Emp_1170,Unknown,Male,Engineer,Bachelors,34,111324.0,11229,No,122553.0
2171,Emp_1171,Marketing,Female,Executive,High School,55,98287.0,11877,No,110164.0
2172,Emp_1172,Finance,Male,Manager,Phd,55,67482.0,5874,No,73356.0
2173,Emp_1173,It,Male,Executive,High School,56,119329.0,10543,No,129872.0
2174,Emp_1174,It,Male,Engineer,High School,59,118375.0,8809,,127184.0
2176,Emp_1176,Sales,Female,Analyst,Phd,27,94921.0,7107,No,102028.0
2177,Emp_1177,Sales,Male,Engineer,Bachelors,40,103768.0,16745,No,120513.0
2178,Emp_1178,Finance,Male,Analyst,Masters,24,35831.0,14465,No,50296.0
2179,Emp_1179,It,Female,Consultant,Bachelors,39,40125.0,5559,No,45684.0
2180,Emp_1180,It,Female,Manager,High School,30,82451.0,13308,No,95759.0
2181,Emp_1181,Marketing,Male,Manager,Phd,33,65708.0,26353,No,92061.0
2182,Emp_1182,Sales,Male,Manager,Bachelors,26,37682.0,20250,No,57932.0
2183,Emp_1183,It,Female,Analyst,High School,24,102824.0,18255,No,121079.0
2184,Emp_1184,Operations,Female,Analyst,Masters,32,55794.0,8046,No,63840.0
2185,Emp_1185,Finance,Female,Executive,Masters,51,79372.0,18856,Yes,98228.0
2186,Emp_1186,Operations,Female,Executive,Masters,25,59477.0,21427,No,80904.0
2187,Emp_1187,Operations,Female,Manager,High School,26,73863.0,5508,No,79371.0
2188,Emp_1188,Finance,Male,Consultant,Phd,22,109941.0,11107,No,121048.0
2189,Emp_1189,Operations,Female,Executive,Bachelors,48,58737.0,18476,No,77213.0
2190,Emp_1190,It,Male,Executive,Masters,49,22620.0,8439,Yes,31059.0
2192,Emp_1192,Finance,Male,Consultant,High School,39,60138.0,26795,No,86933.0
2193,Emp_1193,Marketing,Female,Manager,Bachelors,33,99390.0,18136,No,117526.0
2194,Emp_1194,Operations,Female,Executive,Masters,34,73024.0,19167,No,92191.0
2195,Emp_1195,Finance,Male,Consultant,High School,23,29677.0,22300,Yes,51977.0
2196,Emp_1196,Hr,Male,Consultant,Bachelors,58,64111.0,22182,Yes,86293.0
2197,Emp_1197,Hr,Female,Manager,Phd,37,44074.0,9971,No,54045.0
2198,Emp_1198,Sales,Female,Consultant,Phd,45,37824.0,23144,No,60968.0
2199,Emp_1199,It,Female,Consultant,Phd,56,20765.0,24659,No,45424.0
2200,Emp_1200,Sales,Female,Consultant,Masters,43,65439.0,20883,No,86322.0
2201,Emp_1201,Sales,Female,Executive,Bachelors,57,117151.0,5818,No,122969.0
2202,Emp_1202,Sales,Male,Manager,Bachelors,32,68926.0,15360,No,84286.0
2203,Emp_1203,Sales,Male,Consultant,High School,50,56860.0,26424,Yes,83284.0
2204,Emp_1204,Marketing,Female,Consultant,High School,56,32975.0,16927,No,49902.0
2205,Emp_1205,Marketing,Male,Executive,High School,36,94877.0,21023,Yes,115900.0
2206,Emp_1206,Finance,Male,Manager,Bachelors,52,113677.0,8065,No,121742.0
2207,Emp_1207,Hr,Male,Analyst,High School,37,97870.0,8259,No,106129.0
2208,Emp_1208,Sales,Female,Executive,Bachelors,31,101371.0,22290,Yes,123661.0
2209,Emp_1209,Finance,Male,Manager,Bachelors,53,46548.0,17300,Yes,63848.0
2210,Emp_1210,Hr,Female,Consultant,Phd,23,110575.0,5602,No,116177.0
2211,Emp_1211,Operations,Male,Manager,High School,45,118066.0,9295,No,127361.0
2212,Emp_1212,It,Female,Manager,Phd,44,58736.0,14983,No,73719.0
2213,Emp_1213,Marketing,Male,Manager,Masters,23,81562.0,8527,Yes,90089.0
2214,Emp_1214,Operations,Female,Analyst,Masters,59,60409.0,25927,Yes,86336.0
2215,Emp_1215,Hr,Female,Manager,Masters,52,104101.0,6811,Yes,110912.0
2216,Emp_1216,Operations,Male,Analyst,Bachelors,47,29834.0,17103,No,46937.0
2217,Emp_1217,It,Female,Consultant,Bachelors,50,20840.0,14032,No,34872.0
2218,Emp_1218,Hr,Female,Analyst,Bachelors,24,99409.0,17877,No,117286.0
2219,Emp_1219,Operations,Female,Consultant,High School,35,51568.0,12963,No,64531.0
2220,Emp_1220,Marketing,Female,Consultant,Phd,46,30846.0,26633,No,57479.0
2221,Emp_1221,Marketing,Female,Analyst,Bachelors,22,25899.0,20224,No,46123.0
2222,Emp_1222,Finance,Female,Executive,Phd,24,106038.0,25999,No,132037.0
2223,Emp_1223,Operations,Female,Engineer,Phd,47,86101.0,13916,No,100017.0
2224,Emp_1224,Sales,Female,Manager,Phd,39,58773.0,11766,No,70539.0
2225,Emp_1225,Operations,Male,Engineer,High School,30,94723.0,22186,No,116909.0
2226,Emp_1226,Hr,Male,Manager,High School,59,92762.0,23966,No,116728.0
2227,Emp_1227,Hr,Female,Manager,Masters,44,24311.0,27829,No,52140.0
2228,Emp_1228,Operations,Female,Consultant,Masters,42,76888.0,25221,No,102109.0
2229,Emp_1229,It,Male,Manager,Phd,22,61616.0,6665,No,68281.0
2230,Emp_1230,Marketing,,Manager,Masters,42,72134.0,20932,Yes,93066.0
2231,Emp_1231,Hr,Male,Analyst,Phd,48,111225.0,11975,No,123200.0
2232,Emp_1232,Marketing,Female,Engineer,High School,27,26083.0,7552,Yes,33635.0
2233,Emp_1233,Hr,Male,Analyst,High School,57,32598.0,28859,No,61457.0
2234,Emp_1234,Finance,Female,Manager,High School,49,102476.0,18219,No,120695.0
2235,Emp_1235,Sales,Female,Consultant,Bachelors,38,112416.0,19274,No,131690.0
2236,Emp_1236,Hr,Male,Analyst,Phd,24,22580.0,17612,Yes,40192.0
2237,Emp_1237,Marketing,Female,Analyst,High School,33,77395.0,7808,Yes,85203.0
2238,Emp_1238,Finance,Female,Executive,Phd,33,62321.0,16090,No,78411.0
2239,Emp_1239,Hr,Female,Manager,Masters,23,29386.0,27017,No,56403.0
2240,Emp_1240,It,Female,Consultant,Masters,43,73171.0,17260,No,90431.0
2241,Emp_1241,Sales,Male,Analyst,High School,44,39522.0,20295,No,59817.0
2242,Emp_1242,Hr,Male,Analyst,Phd,51,85532.0,19837,No,105369.0
2243,Emp_1243,Finance,Female,Consultant,High School,26,111760.0,27480,No,139240.0
2244,Emp_1244,It,Female,Manager,Masters,30,34635.0,19669,No,54304.0
2245,Emp_1245,Operations,Male,Executive,High School,42,20671.0,15523,No,36194.0
2246,Emp_1246,Finance,Female,Analyst,Phd,32,53545.0,17762,No,71307.0
2247,Emp_1247,Finance,Male,Executive,Masters,26,74079.0,18769,No,92848.0
2248,Emp_1248,It,Female,Engineer,Bachelors,56,46855.0,18731,Yes,65586.0
2249,Emp_1249,Finance,Female,Manager,Masters,48,55790.0,16877,No,72667.0
2250,Emp_1250,It,Male,Engineer,Bachelors,23,71012.0,7456,Yes,78468.0
2251,Emp_1251,Hr,Male,Engineer,High School,45,34260.0,10423,No,44683.0
2252,Emp_1252,It,Male,Engineer,High School,52,85139.0,19246,No,104385.0
2253,Emp_1253,It,Male,Manager,Phd,54,21074.0,17846,No,38920.0
2254,Emp_1254,Sales,Female,Manager,Bachelors,51,62676.0,9317,No,71993.0
2255,Emp_1255,It,Male,Consultant,High School,58,29475.0,22940,Yes,52415.0
2256,Emp_1256,It,Female,Executive,Bachelors,49,98414.0,23589,No,122003.0
2257,Emp_1257,Operations,Male,Executive,High School,52,35120.0,17635,No,52755.0
2258,Emp_1258,Hr,Male,Consultant,Masters,32,43147.0,18470,Yes,61617.0
2259,Emp_1259,Sales,Female,Consultant,High School,44,21986.0,18176,No,40162.0
2260,Emp_1260,Operations,Male,Engineer,Phd,23,52430.0,25339,No,77769.0
2261,Emp_1261,Marketing,Male,Consultant,Masters,48,75479.0,14113,No,89592.0
2262,Emp_1262,Hr,Male,Analyst,Phd,56,102966.0,18546,No,121512.0
2263,Emp_1263,Hr,Male,Executive,Masters,23,22176.0,11805,No,33981.0
2264,Emp_1264,Marketing,Female,Consultant,Bachelors,58,104258.0,21788,No,126046.0
2265,Emp_1265,It,Female,Analyst,Phd,42,104153.0,23004,No,127157.0
2266,Emp_1266,Operations,Male,Analyst,High School,26,81918.0,24336,No,106254.0
2267,Emp_1267,Finance,Male,Analyst,Bachelors,42,47115.0,13080,No,60195.0
2268,Emp_1268,Sales,Male,Analyst,High School,50,97442.0,8118,No,105560.0
2269,Emp_1269,Finance,Female,Engineer,Masters,41,60002.0,28764,Yes,88766.0
2270,Emp_1270,Marketing,Female,Analyst,Masters,59,77124.0,11630,Yes,88754.0
2271,Emp_1271,Hr,Female,Engineer,High School,41,26610.0,5565,No,32175.0
2272,Emp_1272,Hr,Female,Engineer,High School,46,69752.0,20701,No,90453.0
2273,Emp_1273,Sales,,Analyst,Bachelors,23,98947.0,19859,No,118806.0
2274,Emp_1274,Hr,Male,Executive,High School,53,94716.0,26183,No,120899.0
2275,Emp_1275,Hr,Male,Analyst,Phd,47,67993.0,12670,No,80663.0
2276,Emp_1276,Sales,Female,Analyst,Phd,27,30073.0,24252,,54325.0
2277,Emp_1277,Operations,Male,Analyst,High School,24,57251.0,14476,No,71727.0
2278,Emp_1278,Operations,Female,Executive,Phd,54,116496.0,13776,No,130272.0
2279,Emp_1279,Sales,Female,Manager,High School,22,91437.0,20021,No,111458.0
2280,Emp_1280,Marketing,Male,Manager,Bachelors,26,58897.0,9327,No,68224.0
2281,Emp_1281,Hr,Male,Engineer,Phd,34,70906.0,27797,No,98703.0
2282,Emp_1282,Hr,Male,Engineer,Phd,40,71616.0,20275,No,91891.0
2283,Emp_1283,Marketing,,Executive,High School,33,24482.0,12614,Yes,37096.0
2284,Emp_1284,Operations,Female,Consultant,Phd,46,110964.0,6245,No,117209.0
2285,Emp_1285,It,Male,Manager,Masters,56,92936.0,13243,No,106179.0
2286,Emp_1286,It,Male,Engineer,Bachelors,33,59574.0,15355,No,74929.0
2287,Emp_1287,It,Female,Manager,Bachelors,51,63284.0,5537,No,68821.0
2288,Emp_1288,Operations,Male,Executive,Phd,26,92932.0,20924,Yes,113856.0
2289,Emp_1289,Operations,Female,Executive,Phd,55,27338.0,21236,Yes,48574.0
2290,Emp_1290,Marketing,Female,Consultant,Masters,43,62718.0,21924,No,84642.0
2291,Emp_1291,Hr,Male,Consultant,Masters,34,32500.0,22198,No,54698.0
2292,Emp_1292,Marketing,Male,Executive,Phd,24,31545.0,6415,No,37960.0
2293,Emp_1293,Marketing,Male,Engineer,Phd,41,81480.0,16030,No,97510.0
2294,Emp_1294,Operations,Male,Manager,Masters,52,25241.0,6652,No,31893.0
2295,Emp_1295,It,Female,Analyst,High School,26,109314.0,15857,No,125171.0
2296,Emp_1296,Finance,Female,Consultant,Masters,45,42821.0,25446,No,68267.0
2297,Emp_1297,Hr,Female,Analyst,High School,54,24695.0,23740,No,48435.0
2298,Emp_1298,Operations,Male,Engineer,Bachelors,29,97066.0,8810,No,105876.0
2299,Emp_1299,It,Female,Consultant,Bachelors,45,34318.0,21569,Yes,55887.0
2300,Emp_1300,Finance,Male,Analyst,Masters,41,70934.0,6551,No,77485.0
2301,Emp_1301,Finance,Male,Engineer,High School,37,42331.0,18584,Yes,60915.0
2302,Emp_1302,Operations,Male,Manager,Masters,33,72672.0,28397,No,101069.0
2303,Emp_1303,Sales,Male,Engineer,Masters,34,111891.0,5761,No,117652.0
2304,Emp_1304,Hr,Male,Consultant,High School,46,96860.0,17511,Yes,114371.0
2305,Emp_1305,Finance,Male,Executive,Masters,53,113685.0,14471,No,128156.0
2306,Emp_1306,Operations,Female,Manager,Bachelors,45,88754.0,17467,No,106221.0
2307,Emp_1307,Operations,Male,Analyst,Phd,30,105677.0,11163,Yes,116840.0
2308,Emp_1308,It,Female,Consultant,Phd,44,22837.0,21065,Yes,43902.0
2309,Emp_1309,Sales,Female,Executive,Masters,34,60077.0,29019,No,89096.0
2310,Emp_1310,Hr,Male,Engineer,High School,53,99915.0,16886,No,116801.0
2311,Emp_1311,Marketing,Male,Executive,High School,36,24239.0,24665,No,48904.0
2312,Emp_1312,It,Male,Consultant,Bachelors,57,106348.0,22920,,129268.0
2313,Emp_1313,Finance,Female,Consultant,High School,26,49669.0,11201,No,60870.0
2314,Emp_1314,Finance,Male,Executive,High School,43,68624.0,24548,No,93172.0
2315,Emp_1315,It,Female,Engineer,Bachelors,37,95147.0,20580,No,115727.0
2316,Emp_1316,Operations,Male,Executive,Masters,31,24150.0,24154,No,48304.0
2317,Emp_1317,Finance,Male,Consultant,Phd,45,31109.0,12399,No,43508.0
2318,Emp_1318,Sales,Female,Consultant,Bachelors,39,119750.0,25229,No,144979.0
2319,Emp_1319,Hr,Female,Analyst,Masters,39,46016.0,24819,Yes,70835.0
2320,Emp_1320,Sales,Male,Analyst,Bachelors,28,31936.0,26094,,58030.0
2321,Emp_1321,Finance,Female,Manager,Masters,25,31036.0,21945,No,52981.0
2322,Emp_1322,Marketing,Female,Consultant,Bachelors,47,59236.0,26101,No,85337.0
2323,Emp_1323,Hr,Female,Analyst,Masters,26,34021.0,12623,No,46644.0
2324,Emp_1324,Hr,Female,Executive,Bachelors,37,56943.0,15327,No,72270.0
2325,Emp_1325,It,Female,Engineer,Masters,56,101007.0,12187,No,113194.0
2326,Emp_1326,It,Male,Executive,Bachelors,47,70016.0,7180,Yes,77196.0
2327,Emp_1327,Marketing,Male,Engineer,Phd,39,43244.0,6960,No,50204.0
2328,Emp_1328,Operations,Female,Analyst,Phd,50,83027.0,25263,No,108290.0
2329,Emp_1329,Hr,M,Manager,High School,44,58985.0,10153,Yes,69138.0
2330,Emp_1330,Marketing,Male,Executive,Masters,35,21502.0,12035,No,33537.0
2331,Emp_1331,It,Female,Executive,Bachelors,36,73836.0,16471,No,90307.0
2332,Emp_1332,It,Male,Executive,Masters,54,119714.0,24654,Yes,144368.0
2333,Emp_1333,Hr,Female,Engineer,Phd,46,23770.0,26071,No,49841.0
2334,Emp_1334,Sales,Female,Analyst,Masters,42,62865.0,5582,No,68447.0
2335,Emp_1335,Finance,Male,Executive,Bachelors,38,73811.0,20514,No,94325.0
2336,Emp_1336,It,Female,Executive,Masters,44,24001.0,20531,No,44532.0
2337,Emp_1337,Operations,Female,Manager,Bachelors,38,80848.0,21672,No,102520.0
2338,Emp_1338,Operations,Female,Manager,Phd,35,72635.0,27048,No,99683.0
2339,Emp_1339,It,Female,Analyst,Phd,50,40946.0,12979,No,53925.0
2340,Emp_1340,Sales,Female,Analyst,Phd,41,86134.0,25243,No,111377.0
2341,Emp_1341,Sales,Male,Consultant,High School,51,115852.0,8060,Yes,123912.0
2342,Emp_1342,Marketing,Male,Manager,Phd,40,111103.0,18731,No,129834.0
2343,Emp_1343,Operations,Female,Consultant,Masters,34,112044.0,17294,Yes,129338.0
2344,Emp_1344,Marketing,Female,Engineer,High School,39,63744.0,22567,No,86311.0
